5935945,深圳,深圳市奇茗香茶业商贸有限公司,[],宝安区,本科,产品|需求|项目类,1天前发布,数据分析师,20k-40k,3-5年
5923855,北京,北京思维造物信息科技有限公司,"['扁平管理', '帅哥多', '领导好', '美女多']",朝阳区,本科,产品|需求|项目类,3天前发布,数据分析师,30k-50k,5-10年
5923458,北京,北京云杉世界信息技术有限公司,"['技能培训', '节日礼物', '绩效奖金', '岗位晋升']",朝阳区,本科,产品|需求|项目类,3天前发布,数据分析师(J13454),25k-30k,1-3年
5936354,北京,北京字节跳动科技有限公司,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",海淀区,本科,产品|需求|项目类,1天前发布,数据分析师,20k-30k,3-5年
5926613,北京,北京云杉世界信息技术有限公司,"['技能培训', '节日礼物', '绩效奖金', '岗位晋升']",朝阳区,本科,产品|需求|项目类,2天前发布,数据分析经理,15k-25k,1-3年
5931608,杭州,微贷（杭州）金融信息服务有限公司,"['绩效奖金', '岗位晋升', '年度旅游', '定期体检']",江干区,不限,开发|测试|运维类,2天前发布,系统数据分析(J10992),15k-25k,不限
5924932,成都,成都墨科睿区块链科技有限公司,[],高新区,大专,开发|测试|运维类,3天前发布,数据分析师/python爬虫,4k-8k,1年以下
5930399,北京,上海梓颂信息科技有限公司,[],海淀区,大专,产品|需求|项目类,2天前发布,初级数据分析师,7k-9k,1-3年
5930015,北京,一点网聚科技有限公司,"['带薪年假', '午餐补助', '扁平管理', '弹性工作']",朝阳区,本科,产品|需求|项目类,2天前发布,数据分析专员,10k-20k,3-5年
5937161,北京,北京天鹏恒宇科技发展有限公司,"['绩效奖金', '五险一金', '带薪年假', '午餐补助']",海淀区,本科,开发|测试|运维类,1天前发布,医学数据分析,8k-15k,1-3年
5937224,上海,上海裕宸实业发展有限公司,[],普陀区,硕士,运营|编辑|客服类,1天前发布,配送数据分析专家,30k-40k,3-5年
5937980,广州,广州万德信息咨询服务有限公司,[],天河区,大专,金融类,1天前发布,金融数据分析师（周末双休+购买五险）,3k-5k,应届毕业生
5925620,深圳,上海微创软件股份有限公司,"['绩效奖金', '年底双薪', '带薪年假', '定期体检']",南山区,大专,运营|编辑|客服类,1天前发布,小游戏数据分析专员,6k-8k,1-3年
5937933,上海,众安在线财产保险股份有限公司,"['定期体检', '每天下午茶', '六险一金', '年度体检']",虹口区,本科,开发|测试|运维类,1天前发布,金融数据分析师,15k-25k,3-5年
5926587,深圳,华为技术有限公司,"['福利完善', '国际化平台', '定期体检', '绩效奖金']",龙岗区,博士,开发|测试|运维类,3天前发布,数据分析高级工程师/算法高级工程师,25k-50k,不限
5151346,上海,上海数禾信息科技有限公司,"['股票期权', '通讯津贴', '交通补助', '午餐补助']",浦东新区,本科,产品|需求|项目类,1天前发布,数据分析师,15k-30k,3-5年
5529993,上海,上海汇付数据服务有限公司,"['年底双薪', '带薪年假', '绩效奖金', '年度旅游']",徐汇区,本科,产品|需求|项目类,3天前发布,数据分析,10k-20k,3-5年
5688572,北京,凤凰飞扬（北京）新媒体信息技术有限公司,"['免费班车', '八险一金', '各色型男', '过节大礼包']",朝阳区,本科,产品|需求|项目类,2天前发布,数据分析师,10k-20k,1-3年
3183977,上海,达疆网络科技（上海）有限公司,"['年底双薪', '绩效奖金', '岗位晋升', '定期体检']",浦东新区,本科,产品|需求|项目类,1天前发布,数据分析师,15k-25k,3-5年
5500720,上海,上海陆家嘴国际金融资产交易市场股份有限公司,"['年底双薪', '专项奖金', '股票期权', '绩效奖金']",浦东新区,本科,开发|测试|运维类,00:00发布,25210V-数据分析师,13k-26k,3-5年
5545028,北京,北京金堤科技有限公司,"['专项奖金', '股票期权', '带薪年假', '定期体检']",海淀区,硕士,产品|需求|项目类,1天前发布,大数据分析师,15k-30k,不限
4584794,北京,车好多旧机动车经纪（北京）有限公司,"['带薪年假', '弹性工作', '免费班车', '美女多']",朝阳区,本科,产品|需求|项目类,1天前发布,数据分析师（金融）,20k-40k,3-5年
5319175,上海,上海喔噻互联网科技有限公司,"['工程师文化', '年轻朝气', '弹性工作', '股票期权']",普陀区,本科,开发|测试|运维类,1天前发布,数据分析师（数据中心）,15k-25k,1-3年
917502,深圳,深圳市和讯华谷信息技术有限公司,"['五险一金', '文体活动', '团建旅游', '美味晚餐']",南山区,本科,产品|需求|项目类,1天前发布,数据分析师,8k-15k,1-3年
4385214,武汉,武汉微派网络科技有限公司,"['年底双薪', '股票期权', '扁平管理', '弹性工作']",东湖新技术开发区,本科,产品|需求|项目类,3天前发布,数据分析师,15k-25k,3-5年
5294402,广州,广州华多网络科技有限公司,"['技能培训', '节日礼物', '无息贷款', '绩效奖金']",番禺区,本科,开发|测试|运维类,2019-05-09,数据分析师 (MJ001409),10k-20k,3-5年
5338443,北京,北京世纪好未来教育科技有限公司,"['上市公司', '领军企业', '五险一金', '住福计划']",海淀区,本科,产品|需求|项目类,2019-04-24,数据分析,18k-30k,5-10年
5075030,北京,阳光保险集团股份有限公司,"['绩效奖金', '五险一金', '通讯津贴', '交通补助']",朝阳区,本科,金融类,08:45发布,数据分析岗,15k-25k,1-3年
5834471,上海,上海欢兽实业有限公司,"['绩效奖金', '股票期权', '交通补助', '十五薪']",静安区,本科,产品|需求|项目类,1天前发布,数据分析（风控）,10k-20k,1-3年
3975218,郑州,中移在线服务有限公司,[],高新区,本科,开发|测试|运维类,1天前发布,数据分析（互联网运营中心）,12k-24k,3-5年
5887136,武汉,武汉软帝联合科技有限公司,"['年底双薪', '带薪年假', '绩效奖金', '定期体检']",江汉区,大专,产品|需求|项目类,08:31发布,数据分析,6k-9k,1-3年
5295267,上海,上海流利说信息技术有限公司,"['弹性工作', '五险一金', '年底双薪', '硅谷文化']",杨浦区,本科,开发|测试|运维类,1天前发布,数据分析,20k-40k,3-5年
5899330,杭州,厦门美柚信息科技有限公司,"['绩效奖金', '股票期权', '年底双薪', '专项奖金']",余杭区,本科,产品|需求|项目类,1天前发布,数据分析（产品方向）,8k-15k,不限
5579971,深圳,上海陆家嘴国际金融资产交易市场股份有限公司,"['年底双薪', '专项奖金', '股票期权', '绩效奖金']",福田区,本科,市场|商务类,00:00发布,25212E-数据分析岗,10k-15k,3-5年
4996784,北京,车好多旧机动车经纪（北京）有限公司,"['带薪年假', '弹性工作', '免费班车', '美女多']",朝阳区,本科,产品|需求|项目类,1天前发布,数据分析师（数据策略方向）,15k-30k,3-5年
3290614,上海,达疆网络科技（上海）有限公司,"['年底双薪', '绩效奖金', '岗位晋升', '定期体检']",浦东新区,本科,产品|需求|项目类,1天前发布,数据分析师（中高级）,15k-25k,3-5年
5620108,北京,北京快看世界信息技术有限公司,"['股票期权', '年度体检', '七险一金', '带薪假期']",朝阳区,本科,产品|需求|项目类,1天前发布,数据分析,15k-25k,3-5年
5913206,北京,北京弘合柏基金融信息服务有限责任公司,"['岗位晋升', '股票期权', '绩效奖金', '定期体检']",朝阳区,本科,产品|需求|项目类,1天前发布,数据分析（融资方向）,8k-14k,1-3年
5451656,上海,挖财网络技术有限公司,"['年底多薪', '岗位晋升', '定期体检', '五险一金']",浦东新区,不限,开发|测试|运维类,1天前发布,数据分析实习生 (MJ000998),2k-4k,不限
4916502,北京,小小黛朵（北京）科技有限公司,"['股票期权', '带薪年假', '功夫熊按摩', '杀人游戏']",海淀区,本科,开发|测试|运维类,1天前发布,数据分析,15k-25k,3-5年
5696787,广州,上海易娱网络科技有限公司广州分公司,"['技能培训', '节日礼物', '绩效奖金', '岗位晋升']",天河区,本科,运营|编辑|客服类,1天前发布,数据分析,8k-12k,1-3年
5686704,北京,北京木瓜移动科技股份有限公司,"['五险一金', '岗位晋升', '技能培训', '定期体检']",海淀区,本科,产品|需求|项目类,1天前发布,数据分析,10k-20k,3-5年
5798240,深圳,深圳蓝贝科技有限公司,"['股票期权', '绩效奖金', '岗位晋升', '年度旅游']",南山区,本科,产品|需求|项目类,1天前发布,数据分析,12k-20k,3-5年
5784690,北京,乐学在线教育科技（北京）有限公司,"['年底双薪', '股票期权', '午餐补助', '带薪年假']",朝阳区,不限,开发|测试|运维类,1天前发布,数据分析 (MJ000149),15k-25k,不限
5728286,深圳,海南新浪爱问普惠科技有限公司,"['午餐补助', '通讯津贴', '带薪年假', '交通补助']",南山区,本科,产品|需求|项目类,1天前发布,数据分析,15k-20k,3-5年
5644738,上海,完美世界（北京）软件科技发展有限公司,"['绩效奖金', '五险一金', '带薪年假', '年度旅游']",杨浦区,本科,产品|需求|项目类,1天前发布,数据分析,15k-30k,3-5年
5919324,深圳,深圳市新国都股份有限公司,"['绩效奖金', '股票期权', '年底双薪', '专项奖金']",南山区,本科,产品|需求|项目类,1天前发布,数据分析（风控方向）,7k-12k,1-3年
5915035,武汉,传神语联网网络科技股份有限公司,"['扁平管理', '亚洲5强', '美女多', '六险一金']",东湖新技术开发区,本科,产品|需求|项目类,1天前发布,数据分析,4k-5k,1年以下
4430005,北京,车好多旧机动车经纪（北京）有限公司,"['带薪年假', '弹性工作', '免费班车', '美女多']",朝阳区,本科,产品|需求|项目类,1天前发布,数据分析师,15k-30k,3-5年
5895091,上海,广东省电信规划设计院有限公司,"['绩效奖金', '带薪年假', '通讯津贴', '年底双薪']",虹口区,本科,产品|需求|项目类,1天前发布,数据分析,7k-10k,1-3年
5482652,北京,上海花千树信息科技有限公司北京分公司,"['节日礼物', '技能培训', '绩效奖金', '岗位晋升']",朝阳区,本科,产品|需求|项目类,1天前发布,数据分析,8k-15k,1-3年
4584644,广州,广东赢商网数据服务股份有限公司,"['绩效奖金', '年终分红', '年底双薪', '五险一金']",天河区,本科,产品|需求|项目类,1天前发布,数据分析（实习）,3k-4k,不限
5237655,深圳,深圳市瑞宝麟财富投资管理有限公司,"['带薪年假', '节日礼物', '领导好', '弹性工作']",南山区,本科,开发|测试|运维类,2天前发布,数据分析,10k-15k,1-3年
5523541,青岛,青岛国信城市信息科技有限公司,[],黄岛区,本科,产品|需求|项目类,2天前发布,数据分析,10k-20k,1-3年
5253335,北京,北京大米未来科技有限公司,"['绩效奖金', '股票期权', '五险一金', '带薪年假']",朝阳区,本科,产品|需求|项目类,2天前发布,数据分析经理（用户）,15k-30k,5-10年
4807455,北京,深圳瑞银信信息技术有限公司,"['带薪年假', '管理规范', '五险一金', '岗位晋升']",朝阳区,本科,开发|测试|运维类,2天前发布,数据分析,10k-20k,不限
5783436,深圳,鹏元征信有限公司,"['节日礼物', '绩效奖金', '年度旅游', '岗位晋升']",福田区,本科,产品|需求|项目类,08:54发布,数据分析师（数据运营）,15k-25k,3-5年
5840481,杭州,格上出行服务有限公司,[],萧山区,大专,产品|需求|项目类,08:51发布,数据分析师,4k-6k,不限
5587569,广州,广州幸福家科技有限公司,"['股票期权', '弹性工作', '简单直接', '岗位晋升']",越秀区,本科,产品|需求|项目类,08:51发布,数据分析师,8k-15k,1-3年
5592108,深圳,深圳市路通网络技术有限公司,"['五险一金', '带薪年假', '节日礼物', '年度旅游']",南山区,本科,产品|需求|项目类,08:48发布,数据分析员,10k-15k,1-3年
5830151,南京,北京阿博茨科技有限公司,"['五天工作制', '带薪假期', '健康午餐', '体育课']",雨花台区,不限,开发|测试|运维类,2天前发布,数据分析 (MJ000141),9k-14k,1-3年
5316172,苏州,苏州瑞鹏信息技术有限公司,[],工业园区,硕士,产品|需求|项目类,08:35发布,数据分析师,12k-24k,1-3年
3246596,北京,北京四达时代软件技术股份有限公司,"['年底双薪', '专项奖金', '绩效奖金', '交通补助']",大兴区,本科,产品|需求|项目类,08:34发布,数据分析师,18k-25k,3-5年
3246596,北京,北京四达时代软件技术股份有限公司,"['年底双薪', '专项奖金', '绩效奖金', '交通补助']",大兴区,本科,产品|需求|项目类,08:34发布,数据分析师,18k-25k,3-5年
5246226,成都,成都聚思力信息技术有限公司,"['绩效奖金', '带薪年假', '交通补助', '午餐补助']",高新区,本科,开发|测试|运维类,08:32发布,大数据分析师,15k-25k,1-3年
5922501,上海,上海轻轻信息科技有限公司,"['顶级VC投资', '央视报道', '赛道第一', '产品驱动']",徐汇区,本科,产品|需求|项目类,1天前发布,数据分析师,15k-25k,3-5年
4130779,深圳,深圳微众税银信息服务有限公司,"['年底双薪', '午餐补助', '年终分红', '绩效奖金']",南山区,硕士,产品|需求|项目类,1天前发布,数据分析师,10k-18k,不限
5918600,上海,北京自如友家资产管理有限公司,"['丰厚年薪', '六险一金', '健康体检', '带薪年假']",徐汇区,本科,产品|需求|项目类,2天前发布,数据分析,6k-10k,不限
5288845,杭州,杭州智屏电子商务有限公司,"['股票期权', '年度奖金', '五险一金', '扁平管理']",余杭区,本科,产品|需求|项目类,2天前发布,数据分析,10k-20k,3-5年
4735530,南京,飞友科技有限公司,"['节日礼物', '年度旅游', '管理规范', '五险一金']",秦淮区,本科,开发|测试|运维类,2天前发布,数据分析（南京）,10k-15k,1-3年
5804426,苏州,同程网络科技股份有限公司,"['绩效奖金', '股票期权', '年底双薪', '五险一金']",工业园区,本科,产品|需求|项目类,2天前发布,数据分析,20k-30k,3-5年
5832094,上海,上海哔哩哔哩科技有限公司,"['带薪年假', '绩效奖金', '交通补助', '午餐补助']",杨浦区,本科,产品|需求|项目类,2天前发布,数据分析（生态运营） (MJ000121),15k-30k,1-3年
5823065,北京,北京三快在线科技有限公司,"['技能培训', '绩效奖金', '岗位晋升', '领导好']",朝阳区,本科,开发|测试|运维类,2天前发布,数据分析（业务策略）,20k-30k,3-5年
5598817,苏州,苏州瑞小云信息科技有限公司,"['绩效奖金', '专项奖金', '股票期权', '年度旅游']",工业园区,本科,产品|需求|项目类,08:30发布,数据分析师,15k-25k,3-5年
5899704,北京,北京易观智库网络科技有限公司,"['专项奖金', '午餐补助', '技能培训', '扁平管理']",朝阳区,不限,产品|需求|项目类,1天前发布,数据分析师,20k-35k,5-10年
5804640,上海,上海数禾信息科技有限公司,"['股票期权', '通讯津贴', '交通补助', '午餐补助']",浦东新区,本科,产品|需求|项目类,1天前发布,数据分析师,15k-30k,3-5年
2382205,杭州,浙江森马电子商务有限公司,"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",西湖区,本科,产品|需求|项目类,05:52发布,数据分析师,8k-12k,1-3年
4143575,北京,久爱致和（北京）科技有限公司,"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",海淀区,本科,产品|需求|项目类,07:35发布,数据分析员,6k-10k,1-3年
4535740,北京,北京自如友家资产管理有限公司,"['丰厚年薪', '六险一金', '健康体检', '带薪年假']",朝阳区,本科,产品|需求|项目类,2天前发布,数据分析经理,15k-30k,5-10年
5389270,深圳,深圳市立创电子商务有限公司,"['节日礼物', '五险一金', '水果、下午茶', '带薪年假']",福田区,本科,开发|测试|运维类,00:30发布,数据分析师（用户方向）,15k-20k,3-5年
5409676,深圳,平安科技（深圳）有限公司,"['六险一金', '扁平化管理', '丰厚年终', '丰富技术交流']",南山区,本科,开发|测试|运维类,00:00发布,11124Z-数据分析工程师-云技术服务,20k-40k,3-5年
5785645,深圳,中国平安财产保险股份有限公司,"['绩效奖金 ', '五险一金 ', '带薪年假 ', '年度旅游 ']",福田区,本科,综合职能|高级管理,00:00发布,032281-数据分析岗,11k-20k,1-3年
3045803,杭州,杭州观数信息科技有限公司,"['股票期权', '绩效奖金', '带薪年假', '弹性工作']",余杭区,本科,产品|需求|项目类,1天前发布,数据分析师,12k-24k,3-5年
5672823,北京,北京五八到家信息技术有限公司,"['节日礼物', '技能培训', '股票期权', '免费班车']",朝阳区,大专,产品|需求|项目类,1天前发布,（高级）数据分析师,14k-20k,3-5年
5407651,上海,上海晶赞融宣科技有限公司,"['项目奖金', '带薪休假', '美女多', '硅谷工作机会']",闸北区,硕士,产品|需求|项目类,1天前发布,数据分析师,10k-20k,不限
5533861,广州,武汉屈臣氏个人用品商店有限公司广州分公司,"['年底双薪', '带薪年假', '定期体检', '补充商业保险']",越秀区,大专,市场|商务类,1天前发布,数据分析师（会员营销）,10k-15k,3-5年
5388108,上海,上海阑途信息技术有限公司,"['技能培训', '节日礼物', '岗位晋升', '领导好']",闵行区,本科,产品|需求|项目类,1天前发布,数据分析师,15k-20k,1-3年
5871074,深圳,深圳市瑞宝麟财富投资管理有限公司,"['带薪年假', '节日礼物', '领导好', '弹性工作']",南山区,本科,开发|测试|运维类,1天前发布,数据分析师,10k-15k,1-3年
5825940,武汉,武汉斗鱼网络科技有限公司,"['技能培训', '绩效奖金', '年度旅游', '管理规范']",洪山区,本科,综合职能|高级管理,1天前发布,数据分析师,8k-12k,3-5年
5620063,北京,北京快看世界信息技术有限公司,"['股票期权', '年度体检', '七险一金', '带薪假期']",朝阳区,本科,产品|需求|项目类,1天前发布,数据分析师,15k-25k,3-5年
5494730,郑州,中移在线服务有限公司,[],高新区,本科,产品|需求|项目类,1天前发布,大数据分析师,15k-25k,3-5年
3908272,南京,南京浦和数据有限公司,"['五险一金', '绩效奖金', '带薪年假', '法定节假']",栖霞区,本科,开发|测试|运维类,1天前发布,数据分析师,10k-20k,不限
5779914,北京,上海证大喜马拉雅网络科技有限公司,"['年底双薪', '股票期权', '带薪年假', '绩效奖金']",朝阳区,本科,产品|需求|项目类,1天前发布,数据分析师,15k-30k,3-5年
4535740,北京,北京自如友家资产管理有限公司,"['丰厚年薪', '六险一金', '健康体检', '带薪年假']",朝阳区,本科,产品|需求|项目类,2天前发布,数据分析经理,15k-30k,5-10年
5469579,北京,北京北大软件工程股份有限公司,"['节日礼物', '带薪年假', '绩效奖金', '年度旅游']",海淀区,本科,开发|测试|运维类,09:05发布,大数据分析师,15k-30k,1-3年
5389270,深圳,深圳市立创电子商务有限公司,"['节日礼物', '五险一金', '水果、下午茶', '带薪年假']",福田区,本科,开发|测试|运维类,00:30发布,数据分析师（用户方向）,15k-20k,3-5年
5409676,深圳,平安科技（深圳）有限公司,"['六险一金', '扁平化管理', '丰厚年终', '丰富技术交流']",南山区,本科,开发|测试|运维类,00:00发布,11124Z-数据分析工程师-云技术服务,20k-40k,3-5年
5785645,深圳,中国平安财产保险股份有限公司,"['绩效奖金 ', '五险一金 ', '带薪年假 ', '年度旅游 ']",福田区,本科,综合职能|高级管理,00:00发布,032281-数据分析岗,11k-20k,1-3年
5672823,北京,北京五八到家信息技术有限公司,"['节日礼物', '技能培训', '股票期权', '免费班车']",朝阳区,大专,产品|需求|项目类,1天前发布,（高级）数据分析师,14k-20k,3-5年
5533861,广州,武汉屈臣氏个人用品商店有限公司广州分公司,"['年底双薪', '带薪年假', '定期体检', '补充商业保险']",越秀区,大专,市场|商务类,1天前发布,数据分析师（会员营销）,10k-15k,3-5年
5388108,上海,上海阑途信息技术有限公司,"['技能培训', '节日礼物', '岗位晋升', '领导好']",闵行区,本科,产品|需求|项目类,1天前发布,数据分析师,15k-20k,1-3年
5825940,武汉,武汉斗鱼网络科技有限公司,"['技能培训', '绩效奖金', '年度旅游', '管理规范']",洪山区,本科,综合职能|高级管理,1天前发布,数据分析师,8k-12k,3-5年
5620063,北京,北京快看世界信息技术有限公司,"['股票期权', '年度体检', '七险一金', '带薪假期']",朝阳区,本科,产品|需求|项目类,1天前发布,数据分析师,15k-25k,3-5年
5494730,郑州,中移在线服务有限公司,[],高新区,本科,产品|需求|项目类,1天前发布,大数据分析师,15k-25k,3-5年
3908272,南京,南京浦和数据有限公司,"['五险一金', '绩效奖金', '带薪年假', '法定节假']",栖霞区,本科,开发|测试|运维类,1天前发布,数据分析师,10k-20k,不限
5733985,深圳,深圳前海达飞金融服务有限公司,"['年底双薪', '节日礼物', '技能培训', '年度旅游']",福田区,本科,金融类,1天前发布,数据分析师（评分卡）,12k-20k,3-5年
5126024,北京,宝宝树（北京）信息技术有限公司,"['商业医疗保险', '股票期权', '带薪年假', '扁平管理']",朝阳区,本科,开发|测试|运维类,1天前发布,数据分析师(000471),20k-40k,1-3年
5780722,北京,北京嗨学网教育科技股份有限公司,"['技能培训', '节日礼物', '带薪年假', '绩效奖金']",朝阳区,本科,产品|需求|项目类,1天前发布,数据分析师,15k-30k,3-5年
5758103,深圳,深圳前海达飞金融服务有限公司,"['年底双薪', '节日礼物', '技能培训', '年度旅游']",福田区,本科,开发|测试|运维类,1天前发布,数据分析师（经营管理）,8k-15k,1-3年
5780722,北京,北京嗨学网教育科技股份有限公司,"['技能培训', '节日礼物', '带薪年假', '绩效奖金']",朝阳区,本科,产品|需求|项目类,1天前发布,数据分析师,15k-30k,3-5年
5912689,北京,北京多知科技有限公司,[],朝阳区,本科,产品|需求|项目类,1天前发布,数据分析师,15k-30k,3-5年
5920778,北京,北京粉笔未来科技有限公司,"['股票期权', '年底双薪', '五险一金', '带薪年假']",朝阳区,本科,产品|需求|项目类,1天前发布,数据分析师,15k-30k,3-5年
3803867,北京,北京新工场投资顾问有限公司,"['年底双薪', '节日礼物', '技能培训', '绩效奖金']",朝阳区,本科,开发|测试|运维类,1天前发布,数据分析师,10k-20k,1-3年
5695464,北京,凡普金科集团有限公司,"['年底双薪', '节日礼物', '技能培训', '带薪年假']",东城区,本科,开发|测试|运维类,1天前发布,数据分析师,20k-35k,5-10年
5915782,北京,北京闪银奇异科技有限公司,"['13~15薪', '晋升空间大', '定期体检', '能力定薪']",朝阳区,本科,产品|需求|项目类,1天前发布,数据分析师,15k-25k,3-5年
5792515,北京,北京大米未来科技有限公司,"['绩效奖金', '股票期权', '五险一金', '带薪年假']",朝阳区,本科,产品|需求|项目类,1天前发布,数据分析师,15k-25k,1-3年
5828609,北京,达疆网络科技（上海）有限公司,"['年底双薪', '绩效奖金', '岗位晋升', '定期体检']",大兴区,本科,产品|需求|项目类,1天前发布,数据分析师,20k-30k,3-5年
5456635,上海,上海亚朵商业管理（集团）股份有限公司,"['绩效奖金', '带薪年假', '定期体检', '温馨早餐']",闵行区,本科,产品|需求|项目类,1天前发布,数据分析师,20k-25k,3-5年
5864318,上海,上海永辉云创科技有限公司,"['股票期权', '带薪年假', '扁平管理', '管理规范']",徐汇区,本科,产品|需求|项目类,1天前发布,数据分析师,25k-40k,3-5年
5744502,上海,挖财网络技术有限公司,"['年底多薪', '岗位晋升', '定期体检', '五险一金']",浦东新区,不限,开发|测试|运维类,1天前发布,数据分析师 (MJ001038),15k-25k,1-3年
5304999,上海,虎扑（上海）文化传播股份有限公司,"['上班看球赛', '运动俱乐部', '大神分享会', '偶像零距离']",虹口区,本科,开发|测试|运维类,1天前发布,数据分析师,20k-30k,3-5年
5906824,北京,中国信息通信研究院,"['年终分红', '绩效奖金', '带薪年假', '午餐补助']",海淀区,本科,开发|测试|运维类,1天前发布,数据分析师SXG10,8k-10k,1-3年
5879113,成都,四川锦程消费金融有限责任公司,[],武侯区,本科,产品|需求|项目类,2天前发布,数据分析,9k-15k,1-3年
5781109,北京,凡普金科集团有限公司,"['年底双薪', '节日礼物', '技能培训', '带薪年假']",东城区,本科,产品|需求|项目类,1天前发布,数据分析师,20k-30k,3-5年
5864484,上海,虎扑（上海）文化传播股份有限公司,"['上班看球赛', '运动俱乐部', '大神分享会', '偶像零距离']",虹口区,本科,产品|需求|项目类,1天前发布,数据分析师（小回音APP）,10k-20k,3-5年
5598817,苏州,苏州瑞小云信息科技有限公司,"['绩效奖金', '专项奖金', '股票期权', '年度旅游']",工业园区,本科,产品|需求|项目类,08:30发布,数据分析师,15k-25k,3-5年
5645952,上海,上海任意门科技有限公司,"['外企氛围', '年轻活力娱乐', '有才华的团队', '技术导向']",浦东新区,本科,开发|测试|运维类,1天前发布,数据分析师,20k-40k,3-5年
5440536,广州,广州悦跑信息科技有限公司,"['节日礼物', '带薪年假', '年度旅游', '美女多']",天河区,本科,产品|需求|项目类,1天前发布,数据分析师（初级）,4k-8k,1年以下
5805757,北京,中信百信银行股份有限公司,"['扁平管理', '管理规范', '岗位晋升']",朝阳区,本科,产品|需求|项目类,1天前发布,数据分析师,20k-30k,3-5年
5827281,北京,北京下厨房科技有限公司,"['五险一金', '弹性工作', '带薪年假', '股票期权']",海淀区,本科,产品|需求|项目类,1天前发布,数据分析师,14k-20k,1-3年
5895438,北京,北京心更远科技发展有限公司,"['在线教育', '数学思维', '带薪年假', '定期体检']",朝阳区,本科,产品|需求|项目类,1天前发布,数据分析师 (MJ000438),15k-25k,1年以下
5662282,北京,北京高因科技有限公司,"['绩效奖金', '交通补助', '带薪年假', '通讯津贴']",东城区,本科,开发|测试|运维类,1天前发布,大数据分析师,20k-40k,3-5年
4467010,杭州,杭州嘉云数据科技有限公司,"['海量大数据', '世界级产品', 'AI', '智能供应链']",西湖区,本科,产品|需求|项目类,1天前发布,数据分析师（BI）,8k-15k,1-3年
4057574,北京,北京造化科技有限公司,"['年底双薪', '股票期权', '绩效奖金', '节日礼物']",朝阳区,本科,产品|需求|项目类,1天前发布,数据分析师,10k-15k,5-10年
4117345,成都,四川新网银行股份有限公司,"['带薪年假', '交通补助', '通讯津贴', '美女多']",高新区,本科,开发|测试|运维类,1天前发布,数据分析师,15k-30k,5-10年
5778984,深圳,上海氪信信息技术有限公司,[],南山区,本科,开发|测试|运维类,1天前发布,数据分析师（深圳）,10k-20k,不限
5611937,深圳,深圳市库盒科技有限公司,[],南山区,本科,产品|需求|项目类,1天前发布,数据分析师,15k-25k,3-5年
5420463,深圳,深圳市随手科技有限公司,"['带薪年假', '弹性工作时间', '年度旅游', '岗位晋升']",南山区,本科,产品|需求|项目类,1天前发布,数据分析师,13k-25k,3-5年
5719810,北京,上海任意门科技有限公司,"['外企氛围', '年轻活力娱乐', '有才华的团队', '技术导向']",海淀区,本科,产品|需求|项目类,1天前发布,数据分析师,15k-30k,3-5年
5440507,广州,广州悦跑信息科技有限公司,"['节日礼物', '带薪年假', '年度旅游', '美女多']",天河区,本科,产品|需求|项目类,1天前发布,数据分析师（中级）,8k-15k,1-3年
5247557,北京,北京心更远科技发展有限公司,"['在线教育', '数学思维', '带薪年假', '定期体检']",朝阳区,本科,开发|测试|运维类,1天前发布,数据分析师,15k-20k,1-3年
5452870,北京,北京高因科技有限公司,"['绩效奖金', '交通补助', '带薪年假', '通讯津贴']",东城区,本科,产品|需求|项目类,1天前发布,数据分析师,10k-15k,1-3年
5823708,北京,上海氪信信息技术有限公司,[],东城区,本科,产品|需求|项目类,1天前发布,数据分析师（北京）,10k-20k,不限
5420463,深圳,深圳市随手科技有限公司,"['带薪年假', '弹性工作时间', '年度旅游', '岗位晋升']",南山区,本科,产品|需求|项目类,1天前发布,数据分析师,13k-25k,3-5年
5896736,北京,北京网信金服信息科技有限公司,"['定期体检', '午餐补助', '带薪年假', '弹性工作']",朝阳区,本科,产品|需求|项目类,1天前发布,数据分析师（数据产品方向）,15k-25k,3-5年
5483537,北京,北京纯粹旅行有限公司,"['带薪年假', '绩效奖金', '岗位晋升', '年度旅游']",朝阳区,本科,产品|需求|项目类,1天前发布,数据分析师,12k-22k,1-3年
5479849,上海,算话智能科技有限公司,"['股票期权', '交通补助', '绩效奖金', '优秀团队']",长宁区,本科,产品|需求|项目类,1天前发布,大数据分析师,9k-18k,1-3年
5762557,上海,上海莉莉丝科技股份有限公司,"['都是萌妹子', '项目奖金', '零食无限量', '牛逼的同事']",闵行区,本科,开发|测试|运维类,1天前发布,数据分析师,12k-24k,1-3年
5265178,广州,广东联邦车网科技股份有限公司,"['年底双薪', '绩效奖金', '带薪年假', '定期体检']",海珠区,本科,运营|编辑|客服类,1天前发布,数据分析师,7k-12k,3-5年
4910076,杭州,杭州微易信息科技有限公司,"['节日礼物', '带薪年假', '年度旅游', '定期体检']",西湖区,本科,开发|测试|运维类,1天前发布,数据分析师,8k-15k,1-3年
5806135,深圳,微民保险代理有限公司,"['带薪年假', '交通补助', '通讯津贴', '定期体检']",南山区,本科,产品|需求|项目类,1天前发布,数据分析师,10k-20k,1-3年
